fips2010,fmr2,year
30109,804,2018
30109,791,2019
30111,728,2015
30111,775,2016
30111,859,2017
30111,936,2018
30111,900,2019
31001,609,2015
31001,647,2016
31001,646,2017
31001,653,2018
31001,743,2019
31003,607,2015
31003,631,2016
31003,646,2017
31003,653,2018
31003,700,2019
31005,607,2015
31005,782,2016
31005,794,2017
31005,806,2018
31005,906,2019
31007,607,2015
31007,653,2016
31007,646,2017
31007,653,2018
31007,744,2019
31009,629,2015
31009,662,2016
31009,661,2017
31009,658,2018
31009,729,2019
31011,607,2015
31011,631,2016
31011,646,2017
31011,653,2018
31011,700,2019
31013,607,2015
31013,631,2016
31013,646,2017
31013,653,2018
31013,700,2019
31015,607,2015
31015,631,2016
31015,646,2017
31015,653,2018
31015,700,2019
31017,607,2015
31017,662,2016
31017,690,2017
31017,704,2018
31017,801,2019
31019,667,2015
31019,684,2016
31019,723,2017
31019,715,2018
31019,822,2019
31021,607,2015
31021,650,2016
31021,662,2017
31021,669,2018
31021,737,2019
31023,607,2015
31023,631,2016
31023,646,2017
31023,653,2018
31023,724,2019
31025,807,2015
31025,836,2016
31025,894,2017
31025,927,2018
31025,927,2019
31027,607,2015
31027,631,2016
31027,646,2017
31027,653,2018
31027,700,2019
31029,607,2015
31029,631,2016
31029,646,2017
31029,653,2018
31029,700,2019
31031,607,2015
31031,631,2016
31031,646,2017
31031,653,2018
31031,700,2019
31033,607,2015
31033,631,2016
31033,646,2017
31033,653,2018
31033,701,2019
31035,607,2015
31035,631,2016
31035,646,2017
31035,653,2018
31035,700,2019
31037,619,2015
31037,646,2016
31037,646,2017
31037,653,2018
31037,701,2019
31039,607,2015
31039,631,2016
31039,646,2017
31039,653,2018
31039,700,2019
31041,607,2015
31041,631,2016
31041,646,2017
31041,653,2018
31041,700,2019
31043,708,2015
31043,711,2016
31043,753,2017
31043,806,2018
31043,820,2019
31045,607,2015
31045,635,2016
31045,674,2017
31045,668,2018
31045,765,2019
31047,607,2015
31047,645,2016
31047,646,2017
31047,656,2018
31047,733,2019
31049,607,2015
31049,631,2016
31049,681,2017
31049,653,2018
31049,727,2019
31051,708,2015
31051,711,2016
31051,753,2017
31051,806,2018
31051,820,2019
31053,662,2015
31053,718,2016
31053,744,2017
31053,732,2018
31053,853,2019
31055,807,2015
31055,836,2016
31055,894,2017
31055,927,2018
31055,927,2019
31057,607,2015
31057,631,2016
31057,646,2017
31057,653,2018
31057,744,2019
31059,607,2015
31059,631,2016
31059,646,2017
31059,653,2018
31059,700,2019
31061,607,2015
31061,631,2016
31061,646,2017
31061,653,2018
31061,700,2019
31063,607,2015
31063,659,2016
31063,646,2017
31063,653,2018
31063,700,2019
31065,607,2015
31065,631,2016
31065,646,2017
31065,653,2018
31065,700,2019
31067,613,2015
31067,647,2016
31067,677,2017
31067,653,2018
31067,752,2019
31069,607,2015
31069,631,2016
31069,646,2017
31069,653,2018
31069,700,2019
31071,642,2015
31071,669,2016
31071,694,2017
31071,653,2018
31071,700,2019
31073,614,2015
31073,631,2016
31073,646,2017
31073,653,2018
31073,700,2019
31075,607,2015
31075,631,2016
31075,646,2017
31075,653,2018
31075,744,2019
31077,607,2015
31077,631,2016
31077,646,2017
31077,653,2018
31077,700,2019
31079,662,2015
31079,680,2016
31079,707,2017
31079,770,2018
31079,760,2019
31081,607,2015
31081,631,2016
31081,646,2017
31081,705,2018
31081,700,2019
31083,607,2015
31083,631,2016
31083,646,2017
31083,653,2018
31083,700,2019
31085,644,2015
31085,671,2016
31085,731,2017
31085,723,2018
31085,823,2019
31087,607,2015
31087,631,2016
31087,646,2017
31087,653,2018
31087,700,2019
31089,607,2015
31089,631,2016
31089,646,2017
31089,653,2018
31089,700,2019
31091,607,2015
31091,827,2016
31091,646,2017
31091,653,2018
31091,744,2019
31093,607,2015
31093,631,2016
31093,646,2017
31093,653,2018
31093,700,2019
31095,607,2015
31095,631,2016
31095,646,2017
31095,653,2018
31095,700,2019
31097,638,2015
31097,631,2016
31097,646,2017
31097,653,2018
31097,700,2019
31099,623,2015
31099,726,2016
31099,700,2017
31099,729,2018
31099,798,2019
31101,607,2015
31101,631,2016
31101,646,2017
31101,653,2018
31101,703,2019
31103,607,2015
31103,631,2016
31103,646,2017
31103,653,2018
31103,720,2019
31105,646,2015
31105,681,2016
31105,683,2017
31105,694,2018
31105,767,2019
31107,607,2015
31107,631,2016
31107,646,2017
31107,653,2018
31107,700,2019
31109,700,2015
31109,762,2016
31109,801,2017
31109,830,2018
31109,805,2019
31111,653,2015
31111,686,2016
31111,690,2017
31111,682,2018
31111,760,2019
31113,607,2015
31113,631,2016
31113,646,2017
31113,653,2018
31113,700,2019
31115,607,2015
31115,631,2016
31115,646,2017
31115,653,2018
31115,700,2019
31117,607,2015
31117,631,2016
31117,654,2017
31117,653,2018
31117,744,2019
31119,637,2015
31119,663,2016
31119,682,2017
31119,692,2018
31119,770,2019
31121,607,2015
31121,631,2016
31121,646,2017
31121,653,2018
31121,700,2019
31123,607,2015
31123,631,2016
31123,646,2017
31123,653,2018
31123,753,2019
31125,607,2015
31125,631,2016
31125,646,2017
31125,653,2018
31125,700,2019
31127,607,2015
31127,631,2016
31127,646,2017
31127,653,2018
31127,700,2019
31129,607,2015
31129,631,2016
31129,646,2017
31129,653,2018
31129,700,2019
31131,607,2015
31131,631,2016
31131,646,2017
31131,657,2018
31131,758,2019
31133,607,2015
31133,631,2016
31133,646,2017
31133,653,2018
31133,700,2019
31135,607,2015
31135,631,2016
31135,646,2017
31135,653,2018
31135,700,2019
31137,607,2015
31137,631,2016
31137,646,2017
31137,653,2018
31137,700,2019
31139,607,2015
31139,631,2016
31139,646,2017
31139,653,2018
31139,700,2019
31141,607,2015
31141,631,2016
31141,714,2017
31141,698,2018
31141,814,2019
31143,607,2015
31143,631,2016
31143,646,2017
31143,653,2018
31143,700,2019
31145,607,2015
31145,631,2016
31145,646,2017
31145,653,2018
31145,720,2019
31147,607,2015
31147,631,2016
31147,646,2017
31147,653,2018
31147,700,2019
31149,607,2015
31149,631,2016
31149,646,2017
31149,653,2018
31149,700,2019
31151,678,2015
31151,726,2016
31151,750,2017
31151,764,2018
31151,865,2019
31153,807,2015
31153,836,2016
31153,894,2017
31153,927,2018
31153,927,2019
31155,721,2015
31155,720,2016
31155,740,2017
31155,775,2018
31155,758,2019
31157,650,2015
31157,680,2016
31157,697,2017
31157,682,2018
31157,780,2019
31159,607,2015
31159,631,2016
31159,675,2017
31159,685,2018
31159,700,2019
31161,607,2015
31161,631,2016
31161,646,2017
31161,653,2018
31161,700,2019
31163,607,2015
31163,631,2016
31163,646,2017
31163,653,2018
31163,700,2019
31165,607,2015
31165,631,2016
31165,646,2017
31165,653,2018
31165,700,2019
31167,607,2015
31167,631,2016
31167,646,2017
31167,653,2018
31167,747,2019
31169,607,2015
31169,631,2016
31169,646,2017
31169,653,2018
31169,700,2019
31171,607,2015
31171,631,2016
31171,646,2017
31171,653,2018
31171,700,2019
31173,607,2015
31173,631,2016
31173,646,2017
31173,653,2018
31173,700,2019
31175,607,2015
31175,631,2016
31175,646,2017
31175,653,2018
31175,700,2019
31177,807,2015
31177,836,2016
31177,894,2017
31177,927,2018
31177,927,2019
31179,607,2015
31179,631,2016
31179,646,2017
31179,653,2018
31179,700,2019
31181,607,2015
31181,631,2016
31181,646,2017
31181,653,2018
31181,700,2019
31183,607,2015
31183,631,2016
31183,646,2017
31183,653,2018
31183,744,2019
31185,607,2015
31185,631,2016
31185,646,2017
31185,653,2018
31185,735,2019
32001,846,2015
32001,863,2016
32001,842,2017
32001,941,2018
32001,919,2019
32003,969,2015
32003,968,2016
32003,954,2017
32003,973,2018
32003,979,2019
32005,942,2015
32005,942,2016
32005,928,2017
32005,1014,2018
32005,1024,2019
32007,849,2015
32007,856,2016
32007,883,2017
32007,947,2018
32007,918,2019
32009,643,2015
32009,658,2016
32009,681,2017
32009,697,2018
32009,700,2019
32011,812,2015
32011,827,2016
32011,818,2017
32011,884,2018
32011,884,2019
32013,736,2015
32013,827,2016
32013,861,2017
32013,944,2018
32013,961,2019
32015,704,2015
32015,717,2016
32015,903,2017
32015,1039,2018
32015,1064,2019
32017,643,2015
32017,658,2016
32017,681,2017
32017,703,2018
32017,709,2019
32019,786,2015
32019,818,2016
32019,760,2017
32019,868,2018
32019,833,2019
32021,643,2015
32021,658,2016
32021,681,2017
32021,699,2018
32021,700,2019
32023,769,2015
32023,727,2016
32023,712,2017
32023,807,2018
32023,820,2019
32027,643,2015
32027,658,2016
32027,681,2017
32027,697,2018
32027,700,2019
32029,924,2015
32029,931,2016
32029,920,2017
32029,977,2018
32029,1037,2019
32031,924,2015
32031,931,2016
32031,920,2017
32031,977,2018
32031,1037,2019
32033,758,2015
32033,786,2016
32033,799,2017
32033,885,2018
32033,869,2019
32510,870,2015
32510,841,2016
32510,821,2017
32510,862,2018
32510,862,2019
33001,993,2015
33001,975,2016
33001,981,2017
33001,1065,2018
33001,1038,2019
33001,993,2015
33001,975,2016
33001,981,2017
33001,1065,2018
33001,1038,2019
33001,993,2015
33001,975,2016
33001,981,2017
33001,1065,2018
33001,1038,2019
33001,993,2015
33001,975,2016
33001,981,2017
33001,1065,2018
33001,1038,2019
33001,993,2015
33001,975,2016
33001,981,2017
33001,1065,2018
33001,1038,2019
33001,993,2015
33001,975,2016
33001,981,2017
33001,1065,2018
33001,1038,2019
33001,993,2015
33001,975,2016
33001,981,2017
33001,1065,2018
33001,1038,2019
33001,993,2015
33001,975,2016
33001,981,2017
33001,1065,2018
33001,1038,2019
33001,993,2015
33001,975,2016
33001,981,2017
33001,1065,2018
33001,1038,2019
33001,993,2015
33001,975,2016
33001,981,2017
33001,1065,2018
33001,1038,2019
33001,993,2015
33001,975,2016
33001,981,2017
33001,1065,2018
33001,1038,2019
33003,1019,2015
33003,960,2016
33003,968,2017
33003,1049,2018
33003,1040,2019
33003,1019,2015
33003,960,2016
33003,968,2017
33003,1049,2018
33003,1040,2019
33003,1019,2015
33003,960,2016
33003,968,2017
33003,1049,2018
33003,1040,2019
33003,1019,2015
33003,960,2016
33003,968,2017
33003,1049,2018
33003,1040,2019
33003,1019,2015
33003,960,2016
33003,968,2017
33003,1049,2018
33003,1040,2019
33003,1019,2015
33003,960,2016
33003,968,2017
33003,1049,2018
33003,1040,2019
33003,1019,2015
33003,960,2016
33003,968,2017
33003,1049,2018
33003,1040,2019
33003,1019,2015
33003,960,2016
33003,968,2017
33003,1049,2018
33003,1040,2019
33003,1019,2015
33003,960,2016
33003,968,2017
33003,1049,2018
33003,1040,2019
33003,1019,2015
33003,960,2016
33003,968,2017
33003,1049,2018
33003,1040,2019
33003,1019,2015
33003,960,2016
33003,968,2017
33003,1049,2018
33003,1040,2019
33003,1019,2015
33003,960,2016
33003,968,2017
33003,1049,2018
33003,1040,2019
33003,1019,2015
33003,960,2016
33003,968,2017
33003,1049,2018
33003,1040,2019
33003,1019,2015
33003,960,2016
33003,968,2017
33003,1049,2018
33003,1040,2019
33003,1019,2015
33003,960,2016
33003,968,2017
33003,1049,2018
33003,1040,2019
33003,1019,2015
33003,960,2016
33003,968,2017
33003,1049,2018
33003,1040,2019
33003,1019,2015
33003,960,2016
33003,968,2017
33003,1049,2018
33003,1040,2019
33003,1019,2015
33003,960,2016
33003,968,2017
33003,1049,2018
33003,1040,2019
33003,1019,2015
33003,960,2016
33003,968,2017
33003,1049,2018
33003,1040,2019
33005,1048,2015
33005,1051,2016
33005,1033,2017
33005,1118,2018
33005,1096,2019
33005,1048,2015
33005,1051,2016
33005,1033,2017
33005,1118,2018
33005,1096,2019
33005,1048,2015
33005,1051,2016
33005,1033,2017
33005,1118,2018
33005,1096,2019
33005,1048,2015
33005,1051,2016
33005,1033,2017
33005,1118,2018
33005,1096,2019
33005,1048,2015
33005,1051,2016
33005,1033,2017
33005,1118,2018
33005,1096,2019
33005,1048,2015
33005,1051,2016
33005,1033,2017
33005,1118,2018
33005,1096,2019
33005,1048,2015
33005,1051,2016
33005,1033,2017
33005,1118,2018
33005,1096,2019
33005,1048,2015
33005,1051,2016
33005,1033,2017
33005,1118,2018
33005,1096,2019
33005,1048,2015
33005,1051,2016
33005,1033,2017
33005,1118,2018
33005,1096,2019
33005,1048,2015
33005,1051,2016
33005,1033,2017
33005,1118,2018
33005,1096,2019
33005,1048,2015
33005,1051,2016
33005,1033,2017
33005,1118,2018
33005,1096,2019
33005,1048,2015
33005,1051,2016
33005,1033,2017
33005,1118,2018
33005,1096,2019
33005,1048,2015
33005,1051,2016
33005,1033,2017
33005,1118,2018
33005,1096,2019
33005,1048,2015
33005,1051,2016
33005,1033,2017
33005,1118,2018
33005,1096,2019
33005,1048,2015
33005,1051,2016
33005,1033,2017
33005,1118,2018
33005,1096,2019
33005,1048,2015
33005,1051,2016
33005,1033,2017
33005,1118,2018
33005,1096,2019
33005,1048,2015
33005,1051,2016
33005,1033,2017
33005,1118,2018
33005,1096,2019
33005,1048,2015
33005,1051,2016
33005,1033,2017
33005,1118,2018
33005,1096,2019
33005,1048,2015
33005,1051,2016
33005,1033,2017
33005,1118,2018
33005,1096,2019
33005,1048,2015
33005,1051,2016
33005,1033,2017
33005,1118,2018
33005,1096,2019
33005,1048,2015
33005,1051,2016
33005,1033,2017
33005,1118,2018
33005,1096,2019
33005,1048,2015
33005,1051,2016
33005,1033,2017
33005,1118,2018
33005,1096,2019
33005,1048,2015
33005,1051,2016
33005,1033,2017
33005,1118,2018
33005,1096,2019
33007,709,2015
33007,684,2016
33007,699,2017
33007,776,2018
33007,803,2019
33007,709,2015
33007,684,2016
33007,699,2017
33007,776,2018
33007,803,2019
33007,709,2015
33007,684,2016
33007,699,2017
33007,776,2018
33007,803,2019
33007,709,2015
33007,684,2016
33007,699,2017
33007,776,2018
33007,803,2019
33007,709,2015
33007,684,2016
33007,699,2017
33007,776,2018
33007,803,2019
33007,709,2015
33007,684,2016
33007,699,2017
33007,776,2018
33007,803,2019
33007,709,2015
33007,684,2016
33007,699,2017
33007,776,2018
33007,803,2019
33007,709,2015
33007,684,2016
33007,699,2017
33007,776,2018
33007,803,2019
33007,709,2015
33007,684,2016
33007,699,2017
33007,776,2018
33007,803,2019
33007,709,2015
33007,684,2016
33007,699,2017
33007,776,2018
33007,803,2019
33007,709,2015
33007,684,2016
33007,699,2017
33007,776,2018
33007,803,2019
33007,709,2015
33007,684,2016
33007,699,2017
33007,776,2018
33007,803,2019
33007,709,2015
33007,684,2016
33007,699,2017
33007,776,2018
33007,803,2019
33007,709,2015
33007,684,2016
33007,699,2017
33007,776,2018
33007,803,2019
33007,709,2015
33007,684,2016
33007,699,2017
33007,776,2018
33007,803,2019
33007,709,2015
33007,684,2016
33007,699,2017
33007,776,2018
33007,803,2019
33007,709,2015
33007,684,2016
33007,699,2017
33007,776,2018
33007,803,2019
33007,709,2015
33007,684,2016
33007,699,2017
33007,776,2018
33007,803,2019
33007,709,2015
33007,684,2016
33007,699,2017
33007,776,2018
33007,803,2019
33007,709,2015
33007,684,2016
33007,699,2017
33007,776,2018
33007,803,2019
33007,709,2015
33007,684,2016
33007,699,2017
33007,776,2018
33007,803,2019
33007,709,2015
33007,684,2016
33007,699,2017
33007,776,2018
33007,803,2019
33007,709,2015
33007,684,2016
33007,699,2017
33007,776,2018
33007,803,2019
33007,709,2015
33007,684,2016
33007,699,2017
33007,776,2018
33007,803,2019
33007,709,2015
33007,684,2016
33007,699,2017
33007,776,2018
33007,803,2019
33007,709,2015
33007,684,2016
33007,699,2017
33007,776,2018
33007,803,2019
33007,709,2015
33007,684,2016
33007,699,2017
33007,776,2018
33007,803,2019
33007,709,2015
33007,684,2016
33007,699,2017
33007,776,2018
33007,803,2019
33007,709,2015
33007,684,2016
33007,699,2017
33007,776,2018
33007,803,2019
33007,709,2015
33007,684,2016
33007,699,2017
33007,776,2018
33007,803,2019
33007,709,2015
33007,684,2016
33007,699,2017
33007,776,2018
33007,803,2019
33007,709,2015
33007,684,2016
33007,699,2017
33007,776,2018
33007,803,2019
33007,709,2015
33007,684,2016
33007,699,2017
33007,776,2018
33007,803,2019
33007,709,2015
33007,684,2016
33007,699,2017
33007,776,2018
33007,803,2019
33007,709,2015
33007,684,2016
33007,699,2017
33007,776,2018
33007,803,2019
33007,709,2015
33007,684,2016
33007,699,2017
33007,776,2018
33007,803,2019
33007,709,2015
33007,684,2016
33007,699,2017
33007,776,2018
33007,803,2019
33007,709,2015
33007,684,2016
33007,699,2017
33007,776,2018
33007,803,2019
33007,709,2015
33007,684,2016
33007,699,2017
33007,776,2018
33007,803,2019
33007,709,2015
33007,684,2016
33007,699,2017
33007,776,2018
33007,803,2019
33007,709,2015
33007,684,2016
33007,699,2017
33007,776,2018
33007,803,2019
33007,709,2015
33007,684,2016
33007,699,2017
33007,776,2018
33007,803,2019
33007,709,2015
33007,684,2016
33007,699,2017
33007,776,2018
33007,803,2019
33009,1213,2015
33009,965,2016
33009,1127,2017
33009,1032,2018
33009,1062,2019
33009,1213,2015
33009,965,2016
33009,1127,2017
33009,1032,2018
33009,1062,2019
33009,1213,2015
33009,965,2016
33009,1127,2017
33009,1032,2018
33009,1062,2019
33009,1213,2015
33009,965,2016
33009,1127,2017
33009,1032,2018
33009,1062,2019
33009,1213,2015
33009,965,2016
33009,1127,2017
33009,1032,2018
33009,1062,2019
33009,1213,2015
33009,965,2016
33009,1127,2017
33009,1032,2018
33009,1062,2019
33009,1213,2015
33009,965,2016
33009,1127,2017
33009,1032,2018
33009,1062,2019
33009,1213,2015
33009,965,2016
33009,1127,2017
33009,1032,2018
33009,1062,2019
33009,1213,2015
33009,965,2016
33009,1127,2017
33009,1032,2018
33009,1062,2019
33009,1213,2015
33009,965,2016
33009,1127,2017
33009,1032,2018
33009,1062,2019
33009,1213,2015
33009,965,2016
33009,1127,2017
33009,1032,2018
33009,1062,2019
33009,1213,2015
33009,965,2016
33009,1127,2017
33009,1032,2018
33009,1062,2019
33009,1213,2015
33009,965,2016
33009,1127,2017
33009,1032,2018
33009,1062,2019
33009,1213,2015
33009,965,2016
33009,1127,2017
33009,1032,2018
33009,1062,2019
33009,1213,2015
33009,965,2016
33009,1127,2017
33009,1032,2018
33009,1062,2019
33009,1213,2015
33009,965,2016
33009,1127,2017
33009,1032,2018
33009,1062,2019
33009,1213,2015
33009,965,2016
33009,1127,2017
33009,1032,2018
33009,1062,2019
33009,1213,2015
33009,965,2016
33009,1127,2017
33009,1032,2018
33009,1062,2019
33009,1213,2015
33009,965,2016
33009,1127,2017
33009,1032,2018
33009,1062,2019
33009,1213,2015
33009,965,2016
33009,1127,2017
33009,1032,2018
33009,1062,2019
33009,1213,2015
33009,965,2016
33009,1127,2017
33009,1032,2018
33009,1062,2019
33009,1213,2015
33009,965,2016
33009,1127,2017
33009,1032,2018
33009,1062,2019
33009,1213,2015
33009,965,2016
33009,1127,2017
33009,1032,2018
33009,1062,2019
33009,1213,2015
33009,965,2016
33009,1127,2017
33009,1032,2018
33009,1062,2019
33009,1213,2015
33009,965,2016
33009,1127,2017
33009,1032,2018
33009,1062,2019
33009,1213,2015
33009,965,2016
33009,1127,2017
33009,1032,2018
33009,1062,2019
33009,1213,2015
33009,965,2016
33009,1127,2017
33009,1032,2018
33009,1062,2019
33009,1213,2015
33009,965,2016
33009,1127,2017
33009,1032,2018
33009,1062,2019
33009,1213,2015
33009,965,2016
33009,1127,2017
33009,1032,2018
33009,1062,2019
33009,1213,2015
33009,965,2016
33009,1127,2017
33009,1032,2018
33009,1062,2019
33009,1213,2015
33009,965,2016
33009,1127,2017
33009,1032,2018
33009,1062,2019
33009,1213,2015
33009,965,2016
33009,1127,2017
33009,1032,2018
33009,1062,2019
33009,1213,2015
33009,965,2016
33009,1127,2017
33009,1032,2018
33009,1062,2019
33009,1213,2015
33009,965,2016
33009,1127,2017
33009,1032,2018
33009,1062,2019
33009,1213,2015
33009,965,2016
33009,1127,2017
33009,1032,2018
33009,1062,2019
33009,1213,2015
33009,965,2016
33009,1127,2017
33009,1032,2018
33009,1062,2019
33009,1213,2015
33009,965,2016
33009,1127,2017
33009,1032,2018
33009,1062,2019
33009,1213,2015
33009,965,2016
33009,1127,2017
33009,1032,2018
33009,1062,2019
33009,1213,2015
33009,965,2016
33009,1127,2017
33009,1032,2018
33009,1062,2019
